orderNumber,warehouseCode,shippedDate,requiredDate,orderDate,delivery_margin_days
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10317,a,2004-11-08,2004-11-12,2004-11-02,4
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10318,a,2004-11-07,2004-11-09,2004-11-02,2
10319,a,2004-11-06,2004-11-11,2004-11-03,5
10319,b,2004-11-06,2004-11-11,2004-11-03,5
10319,a,2004-11-06,2004-11-11,2004-11-03,5
10319,b,2004-11-06,2004-11-11,2004-11-03,5
10319,a,2004-11-06,2004-11-11,2004-11-03,5
10319,b,2004-11-06,2004-11-11,2004-11-03,5
10319,a,2004-11-06,2004-11-11,2004-11-03,5
10319,a,2004-11-06,2004-11-11,2004-11-03,5
10319,a,2004-11-06,2004-11-11,2004-11-03,5
10320,b,2004-11-07,2004-11-13,2004-11-03,6
10320,b,2004-11-07,2004-11-13,2004-11-03,6
10320,b,2004-11-07,2004-11-13,2004-11-03,6
10320,b,2004-11-07,2004-11-13,2004-11-03,6
10320,b,2004-11-07,2004-11-13,2004-11-03,6
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10321,b,2004-11-07,2004-11-12,2004-11-04,5
10322,b,2004-11-10,2004-11-12,2004-11-04,2
10322,b,2004-11-10,2004-11-12,2004-11-04,2
10322,d,2004-11-10,2004-11-12,2004-11-04,2
10322,d,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10322,d,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10322,c,2004-11-10,2004-11-12,2004-11-04,2
10323,c,2004-11-09,2004-11-12,2004-11-05,3
10323,d,2004-11-09,2004-11-12,2004-11-05,3
10324,b,2004-11-08,2004-11-11,2004-11-05,3
10324,d,2004-11-08,2004-11-11,2004-11-05,3
10324,b,2004-11-08,2004-11-11,2004-11-05,3
10324,d,2004-11-08,2004-11-11,2004-11-05,3
10324,b,2004-11-08,2004-11-11,2004-11-05,3
10324,b,2004-11-08,2004-11-11,2004-11-05,3
10324,c,2004-11-08,2004-11-11,2004-11-05,3
10324,b,2004-11-08,2004-11-11,2004-11-05,3
10324,d,2004-11-08,2004-11-11,2004-11-05,3
10324,b,2004-11-08,2004-11-11,2004-11-05,3
10324,c,2004-11-08,2004-11-11,2004-11-05,3
10324,d,2004-11-08,2004-11-11,2004-11-05,3
10324,d,2004-11-08,2004-11-11,2004-11-05,3
10324,b,2004-11-08,2004-11-11,2004-11-05,3
10325,b,2004-11-08,2004-11-13,2004-11-05,5
10325,b,2004-11-08,2004-11-13,2004-11-05,5
10325,b,2004-11-08,2004-11-13,2004-11-05,5
10325,c,2004-11-08,2004-11-13,2004-11-05,5
10325,b,2004-11-08,2004-11-13,2004-11-05,5
10325,d,2004-11-08,2004-11-13,2004-11-05,5
10325,d,2004-11-08,2004-11-13,2004-11-05,5
10325,d,2004-11-08,2004-11-13,2004-11-05,5
10325,d,2004-11-08,2004-11-13,2004-11-05,5
10326,d,2004-11-10,2004-11-16,2004-11-09,6
10326,c,2004-11-10,2004-11-16,2004-11-09,6
10326,d,2004-11-10,2004-11-16,2004-11-09,6
10326,c,2004-11-10,2004-11-16,2004-11-09,6
10326,c,2004-11-10,2004-11-16,2004-11-09,6
10326,d,2004-11-10,2004-11-16,2004-11-09,6
10327,a,2004-11-13,2004-11-19,2004-11-10,6
10327,a,2004-11-13,2004-11-19,2004-11-10,6
10327,d,2004-11-13,2004-11-19,2004-11-10,6
10327,d,2004-11-13,2004-11-19,2004-11-10,6
10327,d,2004-11-13,2004-11-19,2004-11-10,6
10327,d,2004-11-13,2004-11-19,2004-11-10,6
10327,d,2004-11-13,2004-11-19,2004-11-10,6
10327,d,2004-11-13,2004-11-19,2004-11-10,6
10328,c,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10328,c,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10328,c,2004-11-18,2004-11-21,2004-11-12,3
10328,c,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10328,d,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10328,a,2004-11-18,2004-11-21,2004-11-12,3
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10329,b,2004-11-16,2004-11-24,2004-11-15,8
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10329,b,2004-11-16,2004-11-24,2004-11-15,8
10329,b,2004-11-16,2004-11-24,2004-11-15,8
10329,b,2004-11-16,2004-11-24,2004-11-15,8
10329,b,2004-11-16,2004-11-24,2004-11-15,8
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10329,b,2004-11-16,2004-11-24,2004-11-15,8
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10329,a,2004-11-16,2004-11-24,2004-11-15,8
10330,b,2004-11-21,2004-11-25,2004-11-16,4
10330,a,2004-11-21,2004-11-25,2004-11-16,4
10330,b,2004-11-21,2004-11-25,2004-11-16,4
10330,a,2004-11-21,2004-11-25,2004-11-16,4
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,c,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,b,2004-11-23,2004-11-23,2004-11-17,0
10331,a,2004-11-23,2004-11-23,2004-11-17,0
10331,a,2004-11-23,2004-11-23,2004-11-17,0
10331,a,2004-11-23,2004-11-23,2004-11-17,0
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,b,2004-11-18,2004-11-25,2004-11-17,7
10332,b,2004-11-18,2004-11-25,2004-11-17,7
10332,b,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10332,b,2004-11-18,2004-11-25,2004-11-17,7
10332,b,2004-11-18,2004-11-25,2004-11-17,7
10332,b,2004-11-18,2004-11-25,2004-11-17,7
10332,b,2004-11-18,2004-11-25,2004-11-17,7
10332,c,2004-11-18,2004-11-25,2004-11-17,7
10333,b,2004-11-20,2004-11-27,2004-11-18,7
10333,d,2004-11-20,2004-11-27,2004-11-18,7
10333,d,2004-11-20,2004-11-27,2004-11-18,7
10333,c,2004-11-20,2004-11-27,2004-11-18,7
10333,c,2004-11-20,2004-11-27,2004-11-18,7
10333,c,2004-11-20,2004-11-27,2004-11-18,7
10333,c,2004-11-20,2004-11-27,2004-11-18,7
10333,d,2004-11-20,2004-11-27,2004-11-18,7
10335,b,2004-11-23,2004-11-29,2004-11-19,6
10335,d,2004-11-23,2004-11-29,2004-11-19,6
10335,d,2004-11-23,2004-11-29,2004-11-19,6
10336,b,2004-11-24,2004-11-26,2004-11-20,2
10336,b,2004-11-24,2004-11-26,2004-11-20,2
10336,b,2004-11-24,2004-11-26,2004-11-20,2
10336,d,2004-11-24,2004-11-26,2004-11-20,2
10336,b,2004-11-24,2004-11-26,2004-11-20,2
10336,c,2004-11-24,2004-11-26,2004-11-20,2
10336,d,2004-11-24,2004-11-26,2004-11-20,2
10336,b,2004-11-24,2004-11-26,2004-11-20,2
10336,b,2004-11-24,2004-11-26,2004-11-20,2
10336,d,2004-11-24,2004-11-26,2004-11-20,2
10336,d,2004-11-24,2004-11-26,2004-11-20,2
10336,b,2004-11-24,2004-11-26,2004-11-20,2
10337,b,2004-11-26,2004-11-30,2004-11-21,4
10337,b,2004-11-26,2004-11-30,2004-11-21,4
10337,c,2004-11-26,2004-11-30,2004-11-21,4
10337,d,2004-11-26,2004-11-30,2004-11-21,4
10337,d,2004-11-26,2004-11-30,2004-11-21,4
10337,d,2004-11-26,2004-11-30,2004-11-21,4
10337,d,2004-11-26,2004-11-30,2004-11-21,4
10337,d,2004-11-26,2004-11-30,2004-11-21,4
10337,d,2004-11-26,2004-11-30,2004-11-21,4
10338,a,2004-11-27,2004-12-02,2004-11-22,5
10338,d,2004-11-27,2004-12-02,2004-11-22,5
10338,c,2004-11-27,2004-12-02,2004-11-22,5
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,c,2004-11-30,2004-11-30,2004-11-23,0
10339,c,2004-11-30,2004-11-30,2004-11-23,0
10339,c,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,d,2004-11-30,2004-11-30,2004-11-23,0
10339,d,2004-11-30,2004-11-30,2004-11-23,0
10339,d,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10339,a,2004-11-30,2004-11-30,2004-11-23,0
10340,a,2004-11-25,2004-12-01,2004-11-24,6
10340,a,2004-11-25,2004-12-01,2004-11-24,6
10340,a,2004-11-25,2004-12-01,2004-11-24,6
10340,c,2004-11-25,2004-12-01,2004-11-24,6
10340,c,2004-11-25,2004-12-01,2004-11-24,6
10340,a,2004-11-25,2004-12-01,2004-11-24,6
10340,a,2004-11-25,2004-12-01,2004-11-24,6
10340,a,2004-11-25,2004-12-01,2004-11-24,6
10341,a,2004-11-29,2004-12-01,2004-11-24,2
10341,b,2004-11-29,2004-12-01,2004-11-24,2
10341,a,2004-11-29,2004-12-01,2004-11-24,2
10341,b,2004-11-29,2004-12-01,2004-11-24,2
10341,b,2004-11-29,2004-12-01,2004-11-24,2
10341,b,2004-11-29,2004-12-01,2004-11-24,2
10341,a,2004-11-29,2004-12-01,2004-11-24,2
10341,a,2004-11-29,2004-12-01,2004-11-24,2
10341,a,2004-11-29,2004-12-01,2004-11-24,2
10341,a,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,a,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10342,b,2004-11-29,2004-12-01,2004-11-24,2
10343,b,2004-11-26,2004-12-01,2004-11-24,5
10343,b,2004-11-26,2004-12-01,2004-11-24,5
10343,b,2004-11-26,2004-12-01,2004-11-24,5
10343,b,2004-11-26,2004-12-01,2004-11-24,5
10343,b,2004-11-26,2004-12-01,2004-11-24,5
10343,a,2004-11-26,2004-12-01,2004-11-24,5
10344,c,2004-11-29,2004-12-02,2004-11-25,3
10344,c,2004-11-29,2004-12-02,2004-11-25,3
10344,c,2004-11-29,2004-12-02,2004-11-25,3
10344,c,2004-11-29,2004-12-02,2004-11-25,3
10344,b,2004-11-29,2004-12-02,2004-11-25,3
10344,b,2004-11-29,2004-12-02,2004-11-25,3
10344,c,2004-11-29,2004-12-02,2004-11-25,3
10345,c,2004-11-26,2004-12-01,2004-11-25,5
10346,c,2004-11-30,2004-12-05,2004-11-29,5
10346,b,2004-11-30,2004-12-05,2004-11-29,5
10346,b,2004-11-30,2004-12-05,2004-11-29,5
10346,b,2004-11-30,2004-12-05,2004-11-29,5
10346,b,2004-11-30,2004-12-05,2004-11-29,5
10346,c,2004-11-30,2004-12-05,2004-11-29,5
10347,b,2004-11-30,2004-12-07,2004-11-29,7
10347,b,2004-11-30,2004-12-07,2004-11-29,7
10347,d,2004-11-30,2004-12-07,2004-11-29,7
10347,d,2004-11-30,2004-12-07,2004-11-29,7
10347,c,2004-11-30,2004-12-07,2004-11-29,7
10347,d,2004-11-30,2004-12-07,2004-11-29,7
10347,c,2004-11-30,2004-12-07,2004-11-29,7
10347,c,2004-11-30,2004-12-07,2004-11-29,7
10347,c,2004-11-30,2004-12-07,2004-11-29,7
10347,c,2004-11-30,2004-12-07,2004-11-29,7
10347,c,2004-11-30,2004-12-07,2004-11-29,7
10347,d,2004-11-30,2004-12-07,2004-11-29,7
10348,b,2004-11-05,2004-11-08,2004-11-01,3
10348,b,2004-11-05,2004-11-08,2004-11-01,3
10348,c,2004-11-05,2004-11-08,2004-11-01,3
10348,d,2004-11-05,2004-11-08,2004-11-01,3
10348,c,2004-11-05,2004-11-08,2004-11-01,3
10348,d,2004-11-05,2004-11-08,2004-11-01,3
10348,d,2004-11-05,2004-11-08,2004-11-01,3
10348,b,2004-11-05,2004-11-08,2004-11-01,3
10349,b,2004-12-03,2004-12-07,2004-12-01,4
10349,d,2004-12-03,2004-12-07,2004-12-01,4
10349,b,2004-12-03,2004-12-07,2004-12-01,4
10349,d,2004-12-03,2004-12-07,2004-12-01,4
10349,b,2004-12-03,2004-12-07,2004-12-01,4
10349,b,2004-12-03,2004-12-07,2004-12-01,4
10349,b,2004-12-03,2004-12-07,2004-12-01,4
10349,b,2004-12-03,2004-12-07,2004-12-01,4
10349,b,2004-12-03,2004-12-07,2004-12-01,4
10349,d,2004-12-03,2004-12-07,2004-12-01,4
10350,b,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,c,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,c,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,c,2004-12-05,2004-12-08,2004-12-02,3
10350,c,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10350,d,2004-12-05,2004-12-08,2004-12-02,3
10351,a,2004-12-07,2004-12-11,2004-12-03,4
10351,c,2004-12-07,2004-12-11,2004-12-03,4
10351,a,2004-12-07,2004-12-11,2004-12-03,4
10351,c,2004-12-07,2004-12-11,2004-12-03,4
10351,a,2004-12-07,2004-12-11,2004-12-03,4
10352,d,2004-12-09,2004-12-12,2004-12-03,3
10352,a,2004-12-09,2004-12-12,2004-12-03,3
10352,a,2004-12-09,2004-12-12,2004-12-03,3
10352,a,2004-12-09,2004-12-12,2004-12-03,3
10353,a,2004-12-05,2004-12-11,2004-12-04,6
10353,a,2004-12-05,2004-12-11,2004-12-04,6
10353,a,2004-12-05,2004-12-11,2004-12-04,6
10353,a,2004-12-05,2004-12-11,2004-12-04,6
10353,c,2004-12-05,2004-12-11,2004-12-04,6
10353,c,2004-12-05,2004-12-11,2004-12-04,6
10353,a,2004-12-05,2004-12-11,2004-12-04,6
10353,a,2004-12-05,2004-12-11,2004-12-04,6
10353,a,2004-12-05,2004-12-11,2004-12-04,6
10354,a,2004-12-05,2004-12-10,2004-12-04,5
10354,a,2004-12-05,2004-12-10,2004-12-04,5
10354,a,2004-12-05,2004-12-10,2004-12-04,5
10354,b,2004-12-05,2004-12-10,2004-12-04,5
10354,a,2004-12-05,2004-12-10,2004-12-04,5
10354,b,2004-12-05,2004-12-10,2004-12-04,5
10354,b,2004-12-05,2004-12-10,2004-12-04,5
10354,b,2004-12-05,2004-12-10,2004-12-04,5
10354,b,2004-12-05,2004-12-10,2004-12-04,5
10354,a,2004-12-05,2004-12-10,2004-12-04,5
10354,b,2004-12-05,2004-12-10,2004-12-04,5
10354,a,2004-12-05,2004-12-10,2004-12-04,5
10354,a,2004-12-05,2004-12-10,2004-12-04,5
10355,b,2004-12-13,2004-12-14,2004-12-07,1
10355,a,2004-12-13,2004-12-14,2004-12-07,1
10355,b,2004-12-13,2004-12-14,2004-12-07,1
10355,a,2004-12-13,2004-12-14,2004-12-07,1
10355,b,2004-12-13,2004-12-14,2004-12-07,1
10355,b,2004-12-13,2004-12-14,2004-12-07,1
10355,b,2004-12-13,2004-12-14,2004-12-07,1
10355,b,2004-12-13,2004-12-14,2004-12-07,1
10355,a,2004-12-13,2004-12-14,2004-12-07,1
10355,a,2004-12-13,2004-12-14,2004-12-07,1
10356,b,2004-12-12,2004-12-15,2004-12-09,3
10356,c,2004-12-12,2004-12-15,2004-12-09,3
10356,c,2004-12-12,2004-12-15,2004-12-09,3
10356,b,2004-12-12,2004-12-15,2004-12-09,3
10356,c,2004-12-12,2004-12-15,2004-12-09,3
10356,c,2004-12-12,2004-12-15,2004-12-09,3
10356,c,2004-12-12,2004-12-15,2004-12-09,3
10356,c,2004-12-12,2004-12-15,2004-12-09,3
10356,a,2004-12-12,2004-12-15,2004-12-09,3
10357,b,2004-12-14,2004-12-16,2004-12-10,2
10357,b,2004-12-14,2004-12-16,2004-12-10,2
10357,d,2004-12-14,2004-12-16,2004-12-10,2
10357,d,2004-12-14,2004-12-16,2004-12-10,2
10357,d,2004-12-14,2004-12-16,2004-12-10,2
10357,c,2004-12-14,2004-12-16,2004-12-10,2
10357,c,2004-12-14,2004-12-16,2004-12-10,2
10357,c,2004-12-14,2004-12-16,2004-12-10,2
10357,c,2004-12-14,2004-12-16,2004-12-10,2
10357,d,2004-12-14,2004-12-16,2004-12-10,2
10358,b,2004-12-16,2004-12-16,2004-12-10,0
10358,d,2004-12-16,2004-12-16,2004-12-10,0
10358,b,2004-12-16,2004-12-16,2004-12-10,0
10358,d,2004-12-16,2004-12-16,2004-12-10,0
10358,b,2004-12-16,2004-12-16,2004-12-10,0
10358,b,2004-12-16,2004-12-16,2004-12-10,0
10358,c,2004-12-16,2004-12-16,2004-12-10,0
10358,b,2004-12-16,2004-12-16,2004-12-10,0
10358,d,2004-12-16,2004-12-16,2004-12-10,0
10358,b,2004-12-16,2004-12-16,2004-12-10,0
10358,c,2004-12-16,2004-12-16,2004-12-10,0
10358,d,2004-12-16,2004-12-16,2004-12-10,0
10358,d,2004-12-16,2004-12-16,2004-12-10,0
10358,b,2004-12-16,2004-12-16,2004-12-10,0
10359,b,2004-12-18,2004-12-23,2004-12-15,5
10359,b,2004-12-18,2004-12-23,2004-12-15,5
10359,b,2004-12-18,2004-12-23,2004-12-15,5
10359,b,2004-12-18,2004-12-23,2004-12-15,5
10359,d,2004-12-18,2004-12-23,2004-12-15,5
10359,d,2004-12-18,2004-12-23,2004-12-15,5
10359,d,2004-12-18,2004-12-23,2004-12-15,5
10359,d,2004-12-18,2004-12-23,2004-12-15,5
10360,a,2004-12-18,2004-12-22,2004-12-16,4
10360,a,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10360,c,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10360,c,2004-12-18,2004-12-22,2004-12-16,4
10360,c,2004-12-18,2004-12-22,2004-12-16,4
10360,a,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10360,a,2004-12-18,2004-12-22,2004-12-16,4
10360,c,2004-12-18,2004-12-22,2004-12-16,4
10360,c,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10360,d,2004-12-18,2004-12-22,2004-12-16,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,c,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,c,2004-12-20,2004-12-24,2004-12-17,4
10361,c,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,d,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10361,a,2004-12-20,2004-12-24,2004-12-17,4
10362,a,2005-01-10,2005-01-16,2005-01-05,6
10362,a,2005-01-10,2005-01-16,2005-01-05,6
10362,a,2005-01-10,2005-01-16,2005-01-05,6
10362,a,2005-01-10,2005-01-16,2005-01-05,6
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,a,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,a,2005-01-10,2005-01-12,2005-01-06,2
10363,a,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,b,2005-01-10,2005-01-12,2005-01-06,2
10363,a,2005-01-10,2005-01-12,2005-01-06,2
10364,a,2005-01-09,2005-01-17,2005-01-06,8
10365,b,2005-01-11,2005-01-18,2005-01-07,7
10365,a,2005-01-11,2005-01-18,2005-01-07,7
10365,a,2005-01-11,2005-01-18,2005-01-07,7
10366,b,2005-01-12,2005-01-19,2005-01-10,7
10366,b,2005-01-12,2005-01-19,2005-01-10,7
10366,b,2005-01-12,2005-01-19,2005-01-10,7
10367,b,2005-01-16,2005-01-21,2005-01-12,5
10367,c,2005-01-16,2005-01-21,2005-01-12,5
10367,c,2005-01-16,2005-01-21,2005-01-12,5
10367,c,2005-01-16,2005-01-21,2005-01-12,5
10367,c,2005-01-16,2005-01-21,2005-01-12,5
10367,b,2005-01-16,2005-01-21,2005-01-12,5
10367,c,2005-01-16,2005-01-21,2005-01-12,5
10367,b,2005-01-16,2005-01-21,2005-01-12,5
10367,b,2005-01-16,2005-01-21,2005-01-12,5
10367,b,2005-01-16,2005-01-21,2005-01-12,5
10367,c,2005-01-16,2005-01-21,2005-01-12,5
10367,c,2005-01-16,2005-01-21,2005-01-12,5
10367,b,2005-01-16,2005-01-21,2005-01-12,5
10368,b,2005-01-24,2005-01-27,2005-01-19,3
10368,b,2005-01-24,2005-01-27,2005-01-19,3
10368,b,2005-01-24,2005-01-27,2005-01-19,3
10368,b,2005-01-24,2005-01-27,2005-01-19,3
10368,c,2005-01-24,2005-01-27,2005-01-19,3
10369,b,2005-01-24,2005-01-28,2005-01-20,4
10369,c,2005-01-24,2005-01-28,2005-01-20,4
10369,c,2005-01-24,2005-01-28,2005-01-20,4
10369,c,2005-01-24,2005-01-28,2005-01-20,4
10369,c,2005-01-24,2005-01-28,2005-01-20,4
10369,c,2005-01-24,2005-01-28,2005-01-20,4
10369,c,2005-01-24,2005-01-28,2005-01-20,4
10369,c,2005-01-24,2005-01-28,2005-01-20,4
10370,b,2005-01-25,2005-02-01,2005-01-20,7
10370,d,2005-01-25,2005-02-01,2005-01-20,7
10370,d,2005-01-25,2005-02-01,2005-01-20,7
10370,d,2005-01-25,2005-02-01,2005-01-20,7
10370,d,2005-01-25,2005-02-01,2005-01-20,7
10370,b,2005-01-25,2005-02-01,2005-01-20,7
10370,d,2005-01-25,2005-02-01,2005-01-20,7
10370,c,2005-01-25,2005-02-01,2005-01-20,7
10370,d,2005-01-25,2005-02-01,2005-01-20,7
10371,b,2005-01-25,2005-02-03,2005-01-23,9
10371,d,2005-01-25,2005-02-03,2005-01-23,9
10371,b,2005-01-25,2005-02-03,2005-01-23,9
10371,b,2005-01-25,2005-02-03,2005-01-23,9
10371,d,2005-01-25,2005-02-03,2005-01-23,9
10371,b,2005-01-25,2005-02-03,2005-01-23,9
10371,b,2005-01-25,2005-02-03,2005-01-23,9
10371,d,2005-01-25,2005-02-03,2005-01-23,9
10371,d,2005-01-25,2005-02-03,2005-01-23,9
10371,d,2005-01-25,2005-02-03,2005-01-23,9
10371,d,2005-01-25,2005-02-03,2005-01-23,9
10371,b,2005-01-25,2005-02-03,2005-01-23,9
10372,b,2005-01-28,2005-02-05,2005-01-26,8
10372,b,2005-01-28,2005-02-05,2005-01-26,8
10372,c,2005-01-28,2005-02-05,2005-01-26,8
10372,d,2005-01-28,2005-02-05,2005-01-26,8
